Plugin,Metric
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-githubtokenrevocationevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-jobgroupevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-pullrequestattributionevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-kafka-lite.store.topic.token_scanning_service-v0-pullrequestcommentevent.bytes
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.UpdateRepoWorker.RunBackfill.count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.UpdateRepoWorker.RunSync.count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.aqueduct.active_jobs
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.aqueduct.client.request.count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.aqueduct.client.request.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.aqueduct.worker.job.receive.time-count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.idle
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.in_use
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.max_idle_closed
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.max_idle_time_closed
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.max_lifetime_closed
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.max_open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.wait_count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.db.sql.wait_duration
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.freno.request_duration-count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.hcs_upgrade_backfill_scheduler-count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.hcs_upgrade_backfill_scheduler.ghas_repos
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.hcs_upgrade_backfill_scheduler.repos_without_current_backfill
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.kv_store.get.hit
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.kv_store.get.miss
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.kv_store.put.insert
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.mysql.conn_open
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.mysql.conn_time-count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.proc.memory.stack
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.scratch.borrow.new
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.scratch.pool_available
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.scratch.return
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.scratch.return.bytes-count
statsd,{{ HOSTNAME }}.statsd.gauge-token-scanning-service.user_api.find_users.startup
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.idle
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.in_use
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.max_idle_closed
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.max_idle_time_closed
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.max_lifetime_closed
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.max_open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.open_connections
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.wait_count
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.db.sql.wait_duration
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.avg
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.count
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.max
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.min
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.p50
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.p90
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.p95
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.p99
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.latency.milliseconds.sum
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.pending
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.per_second.15m
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.per_second.1m
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.per_second.5m
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.per_second.avg
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.avg
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.count
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.max
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.min
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.p50
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.p90
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.p95
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.p99
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.request.size.bytes.sum
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.avg
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.count
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.max
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.min
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.p50
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.p90
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.p95
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.p99
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.batch.size.sum
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.per_second.15m
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.per_second.1m
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.per_second.5m
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.per_second.avg
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.avg
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.count
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.max
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.min
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.p50
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.p90
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.p95
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.p99
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.kafka.response.size.bytes.sum
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.goroutines
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.allocated
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.frees
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.gc.pause_per_second
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.gc.total_pause
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.heap
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.mallocs
statsd,{{ HOSTNAME }}.statsd.gauge-turboscan.proc.memory.stack
statsd,{{ HOSTNAME }}.statsd.latency-alive.frontend.service.tick.time-average
statsd,{{ HOSTNAME }}.statsd.latency-alive.frontend.service.tick.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-alive.frontend.service.tick.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-alive.frontend.service.tick.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-alive.frontend.service.tick.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-alive.frontend.service.tick.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Ack-average
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Ack-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Ack-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Ack-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Ack-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Ack-upper
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Receive-average
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Receive-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Receive-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Receive-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Receive-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Receive-upper
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Send-average
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Send-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Send-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Send-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Send-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.request.time.aqueduct_api_v1.Send-upper
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.queue_depth_scanner.time-average
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.queue_depth_scanner.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.queue_depth_scanner.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.queue_depth_scanner.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.queue_depth_scanner.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.queue_depth_scanner.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.timeout_scanner.time-average
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.timeout_scanner.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.timeout_scanner.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.timeout_scanner.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.timeout_scanner.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-aqueduct-lite.store.timeout_scanner.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-authzd.mysql.conn_time-average
statsd,{{ HOSTNAME }}.statsd.latency-authzd.mysql.conn_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-authzd.mysql.conn_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-authzd.mysql.conn_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-authzd.mysql.conn_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-authzd.mysql.conn_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_duration-average
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_duration-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_duration-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_duration-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_duration-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_duration-upper
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_size-average
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_size-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_size-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_size-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_size-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-authzd.response_size-upper
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.cpu_time-average
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.cpu_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.cpu_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.cpu_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.cpu_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.cpu_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.allocations-average
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.allocations-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.allocations-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.allocations-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.allocations-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.allocations-upper
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.time-average
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.gc.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.idle_time-average
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.idle_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.idle_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.idle_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.idle_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.idle_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.response_time-average
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.response_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.response_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.response_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.response_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-gitauth.unicorn.other.response_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.gist-maintenance-queries-average
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.gist-maintenance-queries-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.gist-maintenance-queries-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.gist-maintenance-queries-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.gist-maintenance-queries-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.gist-maintenance-queries-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.maintenance-queries-average
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.maintenance-queries-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.maintenance-queries-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.maintenance-queries-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.maintenance-queries-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.dgit.maintenance-queries-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.cpu_time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.cpu_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.cpu_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.cpu_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.cpu_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.cpu_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.allocations-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.allocations-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.allocations-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.allocations-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.allocations-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.allocations-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.gc.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.idle_time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.idle_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.idle_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.idle_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.idle_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.idle_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.memcached.time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.memcached.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.memcached.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.memcached.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.memcached.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.memcached.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.mysql.time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.mysql.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.mysql.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.mysql.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.mysql.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.mysql.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.response_time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.response_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.response_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.response_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.response_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.anon.response_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.cpu_time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.cpu_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.cpu_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.cpu_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.cpu_time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.cpu_time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.allocations-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.allocations-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.allocations-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.allocations-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.allocations-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.allocations-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.time-percentile-99
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.gc.time-upper
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.idle_time-average
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.idle_time-percentile-50
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.idle_time-percentile-90
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.idle_time-percentile-95
statsd,{{ HOSTNAME }}.statsd.latency-github.unicorn.api.idle_time-percentile-99
